userId,followerid
1226,3061
1226,3062
1226,3063
1226,3064
1226,3065
1226,3066
1227,3606
1227,3607
1227,3608
1227,3609
1227,3610
1227,3611
1227,3612
1227,3613
1227,3614
1228,4430
1228,4431
1228,4432
1228,4433
1228,4434
1228,4435
1228,4436
1228,4437
1228,4438
1229,180
1229,181
1229,182
1229,183
1229,184
1229,185
1229,186
1229,187
1229,188
1230,449
1230,450
1230,451
1230,452
1230,453
1230,454
1230,455
1230,456
1230,457
1231,5019
1231,5020
1231,5021
1231,5022
1231,5023
1231,5024
1231,5025
1231,5026
1231,5027
1232,1762
1232,1763
1232,1764
1232,1765
1232,1766
1232,1767
1232,1768
1232,1769
1232,1770
1233,5198
1233,5199
1233,5200
1233,5201
1233,5202
1233,5203
1233,5204
1233,5205
1233,5206
1234,2666
1234,2667
1234,2668
1234,2669
1234,2670
1234,2671
1234,2672
1234,2673
1234,2674
1235,2164
1235,2165
1235,2166
1235,2167
1235,2168
1235,2169
1235,2170
1235,2171
1235,2172
1236,3008
1236,3009
1236,3010
1236,3011
1236,3012
1236,3013
1236,3014
1236,3015
1236,3016
1237,454
1237,455
1237,456
1237,457
1237,458
1237,459
1237,460
1237,461
1237,462
1238,2330
1238,2331
1238,2332
1238,2333
1238,2334
1238,2335
1238,2336
1238,2337
1238,2338
1239,3173
1239,3174
1239,3175
1239,3176
1239,3177
1239,3178
1239,3179
1239,3180
1239,3181
1240,5347
1240,5348
1240,5349
1240,5350
1240,5351
1240,5352
1240,5353
1240,5354
1240,5355
1241,4141
1241,4142
1241,4143
1241,4144
1241,4145
1241,4146
1241,4147
1241,4148
1241,4149
1242,2234
1242,2235
1242,2236
1242,2237
1242,2238
1242,2239
1242,2240
1242,2241
1242,2242
1243,2825
1243,2826
1243,2827
1243,2828
1243,2829
1243,2830
1243,2831
1243,2832
1243,2833
1244,1236
1244,1237
1244,1238
1244,1239
1244,1240
1244,1241
1244,1242
1244,1243
1245,4074
1245,4075
1245,4076
1245,4077
1245,4078
1245,4079
1245,4080
1245,4081
1245,4082
1246,1768
1246,1769
1246,1770
1246,1771
1246,1772
1246,1773
1246,1774
1246,1775
1246,1776
1247,476
1247,477
1247,478
1247,479
1247,480
1247,481
1247,482
1247,483
1247,484
1248,3977
1248,3978
1248,3979
1248,3980
1248,3981
1248,3982
1248,3983
1248,3984
1248,3985
1249,2357
1249,2358
1249,2359
1249,2360
1249,2361
1249,2362
1249,2363
1249,2364
1249,2365
1250,2216
1250,2217
1250,2218
1250,2219
1250,2220
1250,2221
1250,2222
1250,2223
1250,2224
1251,4805
1251,4806
1251,4807
1251,4808
1251,4809
1251,4810
1251,4811
1251,4812
1251,4813
1252,4676
1252,4677
1252,4678
1252,4679
1252,4680
1252,4681
1252,4682
1252,4683
1252,4684
1253,3180
1253,3181
1253,3182
1253,3183
1253,3184
1253,3185
1253,3186
1253,3187
1253,3188
1254,4793
1254,4794
1254,4795
1254,4796
1254,4797
1254,4798
1254,4799
1254,4800
1254,4801
1255,651
1255,652
1255,653
1255,654
1255,655
1255,656
1255,657
1255,658
1255,659
1256,964
1256,965
1256,966
1256,967
1256,968
1256,969
1256,970
1256,971
1256,972
1257,2359
1257,2360
1257,2361
1257,2362
1257,2363
1257,2364
1257,2365
1257,2366
1257,2367
1258,4256
1258,4257
1258,4258
1258,4259
1258,4260
1258,4261
1258,4262
1258,4263
1258,4264
1259,5394
1259,5395
1259,5396
1259,5397
1259,5398
1259,5399
1259,5400
1259,5401
1259,5402
1260,2539
1260,2540
1260,2541
1260,2542
1260,2543
1260,2544
1260,2545
1260,2546
1260,2547
1261,4704
1261,4705
1261,4706
1261,4707
1261,4708
1261,4709
1261,4710
1261,4711
1261,4712
1262,4920
1262,4921
1262,4922
1262,4923
1262,4924
1262,4925
1262,4926
1262,4927
1262,4928
1263,4300
1263,4301
1263,4302
1263,4303
1263,4304
1263,4305
1263,4306
1263,4307
1263,4308
1264,4410
1264,4411
1264,4412
1264,4413
1264,4414
1264,4415
1264,4416
1264,4417
1264,4418
1265,2094
1265,2095
1265,2096
1265,2097
1265,2098
1265,2099
1265,2100
1265,2101
1265,2102
1266,972
1266,973
1266,974
1266,975
1266,976
1266,977
1266,978
1266,979
1266,980
1267,1926
1267,1927
1267,1928
1267,1929
1267,1930
1267,1931
1267,1932
1267,1933
1267,1934
1268,2547
1268,2548
1268,2549
1268,2550
1268,2551
1268,2552
1268,2553
1268,2554
1268,2555
1269,3301
1269,3302
1269,3303
1269,3304
1269,3305
1269,3306
1269,3307
1269,3308
1269,3309
1270,5098
1270,5099
1270,5100
1270,5101
1270,5102
1270,5103
1270,5104
1270,5105
1270,5106
1271,2402
1271,2403
1271,2404
1271,2405
1271,2406
1271,2407
1271,2408
1271,2409
1271,2410
1272,1949
1272,1950
1272,1951
1272,1952
1272,1953
1272,1954
1272,1955
1272,1956
1272,1957
1273,1839
1273,1840
1273,1841
1273,1842
1273,1843
1273,1844
1273,1845
1273,1846
1273,1847
1274,5227
1274,5228
1274,5229
1274,5230
1274,5231
1274,5232
1274,5233
1274,5234
1274,5235
1275,3185
1275,3186
1275,3187
1275,3188
1275,3189
1275,3190
1275,3191
1275,3192
1275,3193
1276,421
1276,422
1276,423
1276,424
1276,425
1276,426
1276,427
1276,428
1276,429
1277,1502
1277,1503
1277,1504
1277,1505
1277,1506
1277,1507
1277,1508
1277,1509
1277,1510
1278,3660
1278,3661
1278,3662
1278,3663
1278,3664
1278,3665
1278,3666
1278,3667
1278,3668
1279,4398
1279,4399
1279,4400
1279,4401
1279,4402
1279,4403
1279,4404
1279,4405
1279,4406
1280,3858
1280,3859
1280,3860
1280,3861
1280,3862
1280,3863
1280,3864
1280,3865
1280,3866
1281,383
1281,384
1281,385
1281,386
1281,387
1281,388
1281,389
1281,390
1281,391
1282,3710
1282,3711
1282,3712
1282,3713
1282,3714
1282,3715
1282,3716
1282,3717
1282,3718
1283,3042
1283,3043
1283,3044
1283,3045
1283,3046
1283,3047
1283,3048
1283,3049
1283,3050
1284,3562
1284,3563
1284,3564
1284,3565
1284,3566
1284,3567
1284,3568
1284,3569
1284,3570
1285,3011
1285,3012
1285,3013
1285,3014
1285,3015
1285,3016
1285,3017
1285,3018
1285,3019
1286,3692
1286,3693
1286,3694
1286,3695
1286,3696
1286,3697
1286,3698
1286,3699
1286,3700
1287,4526
1287,4527
1287,4528
1287,4529
1287,4530
1287,4531
1287,4532
1287,4533
1287,4534
1288,5369
1288,5370
1288,5371
1288,5372
1288,5373
1288,5374
1288,5375
1288,5376
1288,5377
1289,2455
1289,2456
1289,2457
1289,2458
1289,2459
1289,2460
1289,2461
1289,2462
1289,2463
1290,4428
1290,4429
1290,4430
1290,4431
1290,4432
1290,4433
1290,4434
1290,4435
1290,4436
1291,2415
1291,2416
1291,2417
1291,2418
1291,2419
1291,2420
1291,2421
1291,2422
1291,2423
1292,1667
1292,1668
1292,1669
1292,1670
1292,1671
1292,1672
1292,1673
1292,1674
1292,1675
1293,3856
1293,3857
1293,3858
1293,3859
1293,3860
1293,3861
1293,3862
1293,3863
1293,3864
1294,1222
1294,1223
1294,1224
1294,1225
1294,1226
1294,1227
1294,1228
1294,1229
1294,1230
1295,584
1295,585
1295,586
1295,587
1295,588
1295,589
1295,590
1295,591
1295,592
1296,457
1296,458
1296,459
1296,460
1296,461
1296,462
1296,463
1296,464
1296,465
1297,2194
1297,2195
1297,2196
1297,2197
1297,2198
1297,2199
1297,2200
1297,2201
1297,2202
1298,2510
1298,2511
1298,2512
1298,2513
1298,2514
1298,2515
1298,2516
1298,2517
1298,2518
1299,3004
1299,3005
1299,3006
1299,3007
1299,3008
1299,3009
1299,3010
1299,3011
1299,3012
1300,2
1300,3
1300,4
1300,5
1300,6
1300,7
1300,8
1300,9
1300,10
1301,2115
1301,2116
1301,2117
1301,2118
1301,2119
1301,2120
1301,2121
1301,2122
1301,2123
1302,5405
1302,5406
1302,5407
1302,5408
1302,5409
1302,5410
1302,5411
1302,5412
1302,5413
1303,1951
1303,1952
1303,1953
1303,1954
1303,1955
1303,1956
1303,1957
1303,1958
1303,1959
1304,3954
1304,3955
1304,3956
1304,3957
1304,3958
1304,3959
1304,3960
1304,3961
1304,3962
1305,5140
1305,5141
1305,5142
1305,5143
1305,5144
1305,5145
1305,5146
1305,5147
1305,5148
1306,5136
1306,5137
1306,5138
1306,5139
1306,5140
1306,5141
1306,5142
1306,5143
1306,5144
1307,4374
1307,4375
1307,4376
1307,4377
1307,4378
1307,4379
1307,4380
1307,4381
1307,4382
1308,1150
1308,1151
1308,1152
1308,1153
1308,1154
1308,1155
1308,1156
1308,1157
1308,1158
1309,3303
1309,3304
1309,3305
1309,3306
1309,3307
1309,3308
1309,3309
1309,3310
1309,3311
1310,3280
1310,3281
1310,3282
1310,3283
1310,3284
1310,3285
1310,3286
1310,3287
1310,3288
1311,5007
1311,5008
1311,5009
1311,5010
1311,5011
1311,5012
1311,5013
1311,5014
1311,5015
1312,3686
1312,3687
1312,3688
1312,3689
1312,3690
1312,3691
1312,3692
1312,3693
1312,3694
1313,1497
1313,1498
1313,1499
1313,1500
1313,1501
1313,1502
1313,1503
1313,1504
1313,1505
1314,2557
1314,2558
1314,2559
1314,2560
1314,2561
1314,2562
1314,2563
1314,2564
1314,2565
1315,1755
1315,1756
1315,1757
1315,1758
1315,1759
1315,1760
1315,1761
1315,1762
1315,1763
1316,4507
1316,4508
1316,4509
1316,4510
1316,4511
1316,4512
1316,4513
1316,4514
1316,4515
1317,757
1317,758
1317,759
1317,760
1317,761
1317,762
1317,763
1317,764
1317,765
1318,789
1318,790
1318,791
1318,792
1318,793
1318,794
1318,795
1318,796
1318,797
1319,4384
1319,4385
1319,4386
1319,4387
1319,4388
1319,4389
1319,4390
1319,4391
1319,4392
1320,3212
1320,3213
1320,3214
1320,3215
1320,3216
1320,3217
1320,3218
1320,3219
1320,3220
1321,5216
1321,5217
1321,5218
1321,5219
1321,5220
1321,5221
1321,5222
1321,5223
1321,5224
1322,1306
1322,1307
1322,1308
1322,1309
1322,1310
1322,1311
1322,1312
1322,1313
1322,1314
1323,4878
1323,4879
1323,4880
1323,4881
1323,4882
1323,4883
1323,4884
1323,4885
1323,4886
1324,3579
1324,3580
1324,3581
1324,3582
1324,3583
1324,3584
1324,3585
1324,3586
1324,3587
1325,2528
1325,2529
1325,2530
1325,2531
1325,2532
1325,2533
1325,2534
1325,2535
1325,2536
1326,5462
1326,5463
1326,5464
1326,5465
1326,5466
1326,5467
1326,5468
1326,5469
1326,5470
1327,4036
1327,4037
1327,4038
1327,4039
1327,4040
1327,4041
1327,4042
1327,4043
1327,4044
1328,4721
1328,4722
1328,4723
1328,4724
1328,4725
1328,4726
1328,4727
1328,4728
1328,4729
1329,2479
1329,2480
1329,2481
1329,2482
1329,2483
1329,2484
1329,2485
1329,2486
1329,2487
1330,1547
1330,1548
1330,1549
1330,1550
1330,1551
1330,1552
1330,1553
1330,1554
1330,1555
1331,4723
1331,4724
1331,4725
1331,4726
1331,4727
1331,4728
1331,4729
1331,4730
1331,4731
1332,4594
1332,4595
1332,4596
1332,4597
1332,4598
1332,4599
1332,4600
1332,4601
1332,4602
1333,1460
1333,1461
1333,1462
1333,1463
1333,1464
1333,1465
1333,1466
1333,1467
1333,1468
1334,1182
1334,1183
1334,1184
1334,1185
1334,1186
1334,1187
1334,1188
1334,1189
1334,1190
1335,3055
1335,3056
1335,3057
1335,3058
1335,3059
1335,3060
1335,3061
1335,3062
1335,3063
1336,1107
1336,1108
1336,1109
1336,1110
1336,1111
1336,1112
1336,1113
1336,1114
1336,1115
1337,825
1337,826
1337,827
1337,828
1337,829
1337,830
1337,831
1337,832
1337,833
1338,1937
1338,1938
1338,1939
1338,1940
1338,1941
1338,1942
1338,1943
1338,1944
1338,1945
1339,2256
1339,2257
1339,2258
1339,2259
1339,2260
1339,2261
1339,2262
1339,2263
1339,2264
1340,4127
1340,4128
1340,4129
1340,4130
1340,4131
1340,4132
1340,4133
1340,4134
1340,4135
1341,5216
1341,5217
1341,5218
1341,5219
1341,5220
1341,5221
1341,5222
1341,5223
1341,5224
1342,1771
1342,1772
1342,1773
1342,1774
1342,1775
1342,1776
1342,1777
1342,1778
1342,1779
1343,2321
1343,2322
1343,2323
1343,2324
1343,2325
1343,2326
1343,2327
1343,2328
1343,2329
1344,1221
1344,1222
1344,1223
1344,1224
1344,1225
1344,1226
1344,1227
1344,1228
1344,1229
1345,4328
1345,4329
1345,4330
1345,4331
1345,4332
1345,4333
1345,4334
1345,4335
1345,4336
1346,4075
1346,4076
1346,4077
1346,4078
1346,4079
1346,4080
1346,4081
1346,4082
1346,4083
1347,236
1347,237
1347,238
1347,239
1347,240
1347,241
1347,242
1347,243
1347,244
1348,5084
1348,5085
1348,5086
1348,5087
1348,5088
1348,5089
1348,5090
1348,5091
1348,5092
1349,4864
1349,4865
1349,4866
1349,4867
1349,4868
1349,4869
1349,4870
1349,4871
1349,4872
1350,4619
1350,4620
1350,4621
1350,4622
1350,4623
1350,4624
1350,4625
1350,4626
1350,4627
1351,2803
1351,2804
1351,2805
1351,2806
1351,2807
1351,2808
1351,2809
1351,2810
1351,2811
1352,4588
1352,4589
1352,4590
1352,4591
1352,4592
1352,4593
1352,4594
1352,4595
1352,4596
1353,433
1353,434
1353,435
1353,436
1353,437
1353,438
1353,439
1353,440
1353,441
1354,2189
1354,2190
1354,2191
1354,2192
1354,2193
1354,2194
1354,2195
1354,2196
1354,2197
1355,2675
1355,2676
1355,2677
1355,2678
1355,2679
1355,2680
1355,2681
1355,2682
1355,2683
1356,2960
1356,2961
1356,2962
1356,2963
1356,2964
1356,2965
1356,2966
1356,2967
1356,2968
1357,2159
1357,2160
1357,2161
1357,2162
1357,2163
1357,2164
1357,2165
1357,2166
1357,2167
1358,1218
1358,1219
1358,1220
1358,1221
1358,1222
1358,1223
1358,1224
1358,1225
1358,1226
1359,2189
1359,2190
1359,2191
1359,2192
1359,2193
1359,2194
1359,2195
1359,2196
1359,2197
1360,4638
1360,4639
1360,4640
1360,4641
1360,4642
1360,4643
1360,4644
1360,4645
1360,4646
1361,2764
1361,2765
1361,2766
1361,2767
1361,2768
1361,2769
1361,2770
1361,2771
1361,2772
1362,1420
1362,1421
1362,1422
1362,1423
1362,1424
1362,1425
1362,1426
1362,1427
1362,1428
1363,3739
1363,3740
1363,3741
1363,3742
1363,3743
1363,3744
1363,3745
1363,3746
1363,3747
1364,4223
1364,4224
1364,4225
1364,4226
1364,4227
1364,4228
1364,4229
1364,4230
1364,4231
1365,2601
1365,2602
1365,2603
1365,2604
1365,2605
1365,2606
1365,2607
1365,2608
1365,2609
1366,1302
1366,1303
1366,1304
1366,1305
1366,1306
1366,1307
1366,1308
1366,1309
1366,1310
1367,5330
1367,5331
1367,5332
1367,5333
1367,5334
1367,5335
1367,5336
1367,5337
1367,5338
1368,3425
1368,3426
1368,3427
1368,3428
1368,3429
1368,3430
1368,3431
1368,3432
1368,3433
1369,3239
1369,3240
1369,3241
1369,3242
1369,3243
1369,3244
1369,3245
1369,3246
1369,3247
1370,2093
1370,2094
1370,2095
1370,2096
1370,2097
1370,2098
1370,2099
1370,2100
1370,2101
1371,2060
1371,2061
1371,2062
1371,2063
1371,2064
1371,2065
1371,2066
1371,2067
1371,2068
1372,2963
1372,2964
1372,2965
1372,2966
1372,2967
1372,2968
1372,2969
1372,2970
1372,2971
1373,3864
1373,3865
1373,3866
1373,3867
1373,3868
1373,3869
1373,3870
1373,3871
1373,3872
1374,4380
1374,4381
1374,4382
1374,4383
1374,4384
1374,4385
1374,4386
1374,4387
1374,4388
1375,4184
1375,4185
1375,4186
1375,4187
1375,4188
1375,4189
1375,4190
1375,4191
1375,4192
1376,2699
1376,2700
1376,2701
1376,2702
1376,2703
1376,2704
1376,2705
1376,2706
1376,2707
1377,2963
1377,2964
1377,2965
1377,2966
1377,2967
1377,2968
1377,2969
1377,2970
1377,2971
1378,4419
1378,4420
1378,4421
1378,4422
1378,4423
1378,4424
1378,4425
1378,4426
1378,4427
1379,2291
1379,2292
1379,2293
1379,2294
1379,2295
1379,2296
1379,2297
1379,2298
1379,2299
1380,2334
1380,2335
1380,2336
1380,2337
1380,2338
1380,2339
1380,2340
1380,2341
1380,2342
1381,3546
1381,3547
1381,3548
1381,3549
1381,3550
1381,3551
1381,3552
1381,3553
1381,3554
1382,5094
1382,5095
1382,5096
1382,5097
1382,5098
1382,5099
1382,5100
1382,5101
1382,5102
1383,1430
1383,1431
1383,1432
1383,1433
1383,1434
1383,1435
1383,1436
1383,1437
1383,1438
1384,3978
1384,3979
1384,3980
1384,3981
1384,3982
1384,3983
1384,3984
1384,3985
1384,3986
1385,1790
1385,1791
1385,1792
1385,1793
1385,1794
1385,1795
1385,1796
1385,1797
1385,1798
1386,4104
1386,4105
1386,4106
1386,4107
1386,4108
1386,4109
1386,4110
1386,4111
1386,4112
1387,1446
1387,1447
1387,1448
1387,1449
1387,1450
1387,1451
1387,1452
1387,1453
1387,1454
1388,3949
1388,3950
1388,3951
1388,3952
1388,3953
1388,3954
1388,3955
1388,3956
1388,3957
1389,5321
1389,5322
1389,5323
1389,5324
1389,5325
1389,5326
1389,5327
1389,5328
1389,5329
1390,3634
1390,3635
1390,3636
1390,3637
1390,3638
1390,3639
1390,3640
1390,3641
1390,3642
1391,3094
1391,3095
1391,3096
1391,3097
1391,3098
1391,3099
1391,3100
1391,3101
1391,3102
1392,2592
1392,2593
1392,2594
1392,2595
1392,2596
1392,2597
1392,2598
1392,2599
1392,2600
1393,5053
1393,5054
1393,5055
1393,5056
1393,5057
1393,5058
1393,5059
1393,5060
1393,5061
1394,1341
1394,1342
1394,1343
1394,1344
1394,1345
1394,1346
1394,1347
1394,1348
1394,1349
1395,1323
1395,1324
1395,1325
1395,1326
1395,1327
1395,1328
1395,1329
1395,1330
1395,1331
1396,2161
1396,2162
1396,2163
1396,2164
1396,2165
1396,2166
1396,2167
1396,2168
1396,2169
1397,2643
1397,2644
1397,2645
1397,2646
1397,2647
1397,2648
1397,2649
1397,2650
1397,2651
1398,1160
1398,1161
1398,1162
1398,1163
1398,1164
1398,1165
1398,1166
1398,1167
1398,1168
1399,94
1399,95
1399,96
1399,97
1399,98
1399,99
1399,100
1399,101
1399,102
1400,389
1400,390
1400,391
1400,392
1400,393
1400,394
1400,395
1400,396
1400,397
1401,3253
1401,3254
1401,3255
1401,3256
1401,3257
1401,3258
1401,3259
1401,3260
1401,3261
1402,2153
1402,2154
1402,2155
1402,2156
1402,2157
1402,2158
1402,2159
1402,2160
1402,2161
1403,3352
1403,3353
1403,3354
1403,3355
1403,3356
1403,3357
1403,3358
1403,3359
1403,3360
1404,1624
1404,1625
1404,1626
1404,1627
1404,1628
1404,1629
1404,1630
1404,1631
1404,1632
1405,1041
1405,1042
1405,1043
1405,1044
1405,1045
1405,1046
1405,1047
1405,1048
1405,1049
1406,2043
1406,2044
1406,2045
1406,2046
1406,2047
1406,2048
1406,2049
1406,2050
1406,2051
1407,4323
1407,4324
1407,4325
1407,4326
1407,4327
1407,4328
1407,4329
1407,4330
1407,4331
1408,4003
1408,4004
1408,4005
1408,4006
1408,4007
1408,4008
1408,4009
1408,4010
1408,4011
1409,969
1409,970
1409,971
1409,972
1409,973
1409,974
1409,975
1409,976
1409,977
1410,1122
1410,1123
1410,1124
1410,1125
1410,1126
1410,1127
1410,1128
1410,1129
1410,1130
1411,845
1411,846
1411,847
1411,848
1411,849
1411,850
1411,851
1411,852
1411,853
1412,4514
1412,4515
1412,4516
1412,4517
1412,4518
1412,4519
1412,4520
1412,4521
1412,4522
1413,723
1413,724
1413,725
1413,726
1413,727
1413,728
1413,729
1413,730
1413,731
1414,2274
1414,2275
1414,2276
1414,2277
1414,2278
1414,2279
1414,2280
1414,2281
1414,2282
1415,3000
1415,3001
1415,3002
1415,3003
1415,3004
1415,3005
1415,3006
1415,3007
1415,3008
1416,2512
1416,2513
1416,2514
1416,2515
1416,2516
1416,2517
1416,2518
1416,2519
1416,2520
1417,885
1417,886
1417,887
1417,888
1417,889
1417,890
1417,891
1417,892
1417,893
1418,4445
1418,4446
1418,4447
1418,4448
1418,4449
1418,4450
1418,4451
1418,4452
1418,4453
1419,968
1419,969
1419,970
1419,971
1419,972
1419,973
1419,974
1419,975
1419,976
1420,713
1420,714
1420,715
1420,716
1420,717
1420,718
1420,719
1420,720
1420,721
1421,2586
1421,2587
1421,2588
1421,2589
1421,2590
1421,2591
1421,2592
1421,2593
1421,2594
1422,4062
1422,4063
1422,4064
1422,4065
1422,4066
1422,4067
1422,4068
1422,4069
1422,4070
1423,3305
1423,3306
1423,3307
1423,3308
1423,3309
1423,3310
1423,3311
1423,3312
1423,3313
1424,2147
1424,2148
1424,2149
1424,2150
1424,2151
1424,2152
1424,2153
1424,2154
1424,2155
1425,5402
1425,5403
1425,5404
1425,5405
1425,5406
1425,5407
1425,5408
1425,5409
1425,5410
1426,4627
1426,4628
1426,4629
1426,4630
1426,4631
1426,4632
1426,4633
1426,4634
1426,4635
1427,4308
1427,4309
1427,4310
1427,4311
1427,4312
1427,4313
1427,4314
1427,4315
1427,4316
1428,2552
1428,2553
1428,2554
1428,2555
1428,2556
1428,2557
1428,2558
1428,2559
1428,2560
1429,294
1429,295
1429,296
1429,297
1429,298
1429,299
1429,300
1429,301
1429,302
1430,4401
1430,4402
1430,4403
1430,4404
1430,4405
1430,4406
1430,4407
1430,4408
1430,4409
1431,2941
1431,2942
1431,2943
1431,2944
1431,2945
1431,2946
1431,2947
1431,2948
1431,2949
1432,3547
1432,3548
1432,3549
1432,3550
1432,3551
1432,3552
1432,3553
1432,3554
1432,3555
1433,1062
1433,1063
1433,1064
1433,1065
1433,1066
1433,1067
1433,1068
1433,1069
1433,1070
1434,800
1434,801
1434,802
1434,803
1434,804
1434,805
1434,806
1434,807
1434,808
1435,5170
1435,5171
1435,5172
1435,5173
1435,5174
1435,5175
1435,5176
1435,5177
1435,5178
1436,2102
1436,2103
1436,2104
1436,2105
1436,2106
1436,2107
1436,2108
1436,2109
1436,2110
1437,2842
1437,2843
1437,2844
1437,2845
1437,2846
1437,2847
1437,2848
1437,2849
1437,2850
1438,4001
1438,4002
1438,4003
1438,4004
1438,4005
1438,4006
1438,4007
1438,4008
1438,4009
1439,613
1439,614
1439,615
1439,616
1439,617
1439,618
1439,619
1439,620
1439,621
1440,3811
1440,3812
1440,3813
1440,3814
1440,3815
1440,3816
1440,3817
1440,3818
1440,3819
1441,5122
1441,5123
1441,5124
1441,5125
1441,5126
1441,5127
1441,5128
1441,5129
1441,5130
1442,1458
1442,1459
1442,1460
1442,1461
1442,1462
1442,1463
1442,1464
1442,1465
1442,1466
1443,2833
1443,2834
1443,2835
1443,2836
1443,2837
1443,2838
1443,2839
1443,2840
1443,2841
1444,352
1444,353
1444,354
1444,355
1444,356
1444,357
1444,358
1444,359
1444,360
1445,3731
1445,3732
1445,3733
1445,3734
1445,3735
1445,3736
1445,3737
1445,3738
1445,3739
1446,340
1446,341
1446,342
1446,343
1446,344
1446,345
1446,346
1446,347
1446,348
1447,2864
1447,2865
1447,2866
1447,2867
1447,2868
1447,2869
1447,2870
1447,2871
1447,2872
1448,4616
1448,4617
1448,4618
1448,4619
1448,4620
1448,4621
1448,4622
1448,4623
1448,4624
1449,4785
1449,4786
1449,4787
1449,4788
1449,4789
1449,4790
1449,4791
1449,4792
1449,4793
1450,3832
1450,3833
1450,3834
1450,3835
1450,3836
1450,3837
1450,3838
1450,3839
1450,3840
1451,5329
1451,5330
1451,5331
1451,5332
1451,5333
1451,5334
1451,5335
1451,5336
1451,5337
1452,1879
1452,1880
1452,1881
1452,1882
1452,1883
1452,1884
1452,1885
1452,1886
1452,1887
1453,2401
1453,2402
1453,2403
1453,2404
1453,2405
1453,2406
1453,2407
1453,2408
1453,2409
1454,3141
1454,3142
1454,3143
1454,3144
1454,3145
1454,3146
1454,3147
1454,3148
1454,3149
1455,4025
1455,4026
1455,4027
1455,4028
1455,4029
1455,4030
1455,4031
1455,4032
1455,4033
1456,2311
1456,2312
1456,2313
1456,2314
1456,2315
1456,2316
1456,2317
1456,2318
1456,2319
1457,2276
1457,2277
1457,2278
1457,2279
1457,2280
1457,2281
1457,2282
1457,2283
1457,2284
1458,2840
1458,2841
1458,2842
1458,2843
1458,2844
1458,2845
1458,2846
1458,2847
1458,2848
1459,4862
1459,4863
1459,4864
1459,4865
1459,4866
1459,4867
1459,4868
1459,4869
1459,4870
1460,2570
1460,2571
1460,2572
1460,2573
1460,2574
1460,2575
1460,2576
1460,2577
1460,2578
1461,1749
1461,1750
1461,1751
1461,1752
1461,1753
1461,1754
1461,1755
1461,1756
1461,1757
1462,2311
1462,2312
1462,2313
1462,2314
1462,2315
1462,2316
1462,2317
1462,2318
1462,2319
1463,624
1463,625
1463,626
1463,627
1463,628
1463,629
1463,630
1463,631
1463,632
1464,2810
1464,2811
1464,2812
1464,2813
1464,2814
1464,2815
1464,2816
1464,2817
1464,2818
1465,3111
1465,3112
1465,3113
1465,3114
1465,3115
1465,3116
1465,3117
1465,3118
1465,3119
1466,302
1466,303
1466,304
1466,305
1466,306
1466,307
1466,308
1466,309
1466,310
1467,4912
1467,4913
1467,4914
1467,4915
1467,4916
1467,4917
1467,4918
1467,4919
1467,4920
1468,460
1468,461
1468,462
1468,463
1468,464
1468,465
1468,466
1468,467
1468,468
1469,4302
1469,4303
1469,4304
1469,4305
1469,4306
1469,4307
1469,4308
1469,4309
1469,4310
1470,32
1470,33
1470,34
1470,35
1470,36
1470,37
1470,38
1470,39
1470,40
1471,4271
1471,4272
1471,4273
1471,4274
1471,4275
1471,4276
1471,4277
1471,4278
1471,4279
1472,3932
1472,3933
1472,3934
1472,3935
1472,3936
1472,3937
1472,3938
1472,3939
1472,3940
1473,1489
1473,1490
1473,1491
1473,1492
1473,1493
1473,1494
1473,1495
1473,1496
1473,1497
1474,1612
1474,1613
1474,1614
1474,1615
1474,1616
1474,1617
1474,1618
1474,1619
1474,1620
1475,4284
1475,4285
1475,4286
1475,4287
1475,4288
1475,4289
1475,4290
1475,4291
1475,4292
1476,5220
1476,5221
1476,5222
1476,5223
1476,5224
1476,5225
1476,5226
1476,5227
1476,5228
1477,1951
1477,1952
1477,1953
1477,1954
1477,1955
1477,1956
1477,1957
1477,1958
1477,1959
1478,1655
1478,1656
1478,1657
1478,1658
1478,1659
1478,1660
1478,1661
1478,1662
1478,1663
1479,4344
1479,4345
1479,4346
1479,4347
1479,4348
1479,4349
1479,4350
1479,4351
1479,4352
1480,1244
1480,1245
1480,1246
1480,1247
1480,1248
1480,1249
1480,1250
1480,1251
1480,1252
1481,5486
1481,5487
1481,5488
1481,5489
1481,5490
1481,5491
1481,5492
1482,4180
1482,4181
1482,4182
1482,4183
1482,4184
1482,4185
1482,4186
1482,4187
1482,4188
1483,3122
1483,3123
1483,3124
1483,3125
1483,3126
1483,3127
1483,3128
1483,3129
1483,3130
1484,2395
1484,2396
1484,2397
1484,2398
1484,2399
1484,2400
1484,2401
1484,2402
1484,2403
1485,1829
1485,1830
1485,1831
1485,1832
1485,1833
1485,1834
1485,1835
1485,1836
1485,1837
1486,1654
1486,1655
1486,1656
1486,1657
1486,1658
1486,1659
1486,1660
1486,1661
1486,1662
1487,4705
1487,4706
1487,4707
1487,4708
1487,4709
1487,4710
1487,4711
1487,4712
1487,4713
1488,4105
1488,4106
1488,4107
1488,4108
1488,4109
1488,4110
1488,4111
1488,4112
1488,4113
1489,4494
1489,4495
1489,4496
1489,4497
1489,4498
1489,4499
1489,4500
1489,4501
1489,4502
1490,4074
1490,4075
1490,4076
1490,4077
1490,4078
1490,4079
1490,4080
1490,4081
1490,4082
1491,1182
1491,1183
1491,1184
1491,1185
